"source_country_iso3c","exporter_iso3c","consumer_iso3c","total_weight"
"NRU","JPN","IDN",3.80524605174042
"NRU","JPN","KHM",0.342206495849383
"NRU","JPN","KOR",0.15195163611479
"NRU","JPN","PAN",0.082154752968811
"NRU","JPN","PSE",1.16454840398147
"NRU","JPN","SAU",3.63649076822996
"NRU","JPN","THA",2.87485600703267
"NRU","JPN","TWN",0.244739979770543
"NRU","JPN","USA",13.1633278075176
"NRU","JPN","VNM",2.14746547680564
"NRU","JPN","YEM",0.329107786254953
"NRU","KOR","AUS",4.61254239369103
"NRU","KOR","CAN",8.79531015777249
"NRU","KOR","CHN",29.7615095204328
"NRU","KOR","ECU",1.35481848033289
"NRU","KOR","ESP",5.3618394546718
"NRU","KOR","FRA",21.4199571781862
"NRU","KOR","IDN",0.660735693008947
"NRU","KOR","ITA",11.8019611051241
"NRU","KOR","JPN",116.060481396872
"NRU","KOR","MEX",6.0769237512993
"NRU","KOR","MNG",18.4845390818483
"NRU","KOR","MUS",0.268776939344144
"NRU","KOR","PER",0.933278868005875
"NRU","KOR","PHL",23.9065210251791
"NRU","KOR","PNG",4.88794066238391
"NRU","KOR","RUS",3.66436123391078
"NRU","KOR","THA",11.9569954957479
"NRU","KOR","TUN",3.27214623677207
"NRU","KOR","USA",60.0267925182301
"NRU","KOR","VNM",16.5047159303104
"NRU","LBN","BEN",0.147093805439271
"NRU","LBN","BFA",0.146097920362081
"NRU","LBN","CAF",0.191583210912789
"NRU","LBN","CIV",1.11851271272638
"NRU","LBN","COD",1.16334143239344
"NRU","LBN","COG",0.542142177109567
"NRU","LBN","GAB",0.582317671455396
"NRU","LBN","GIN",0.25061004472332
"NRU","LBN","IRQ",0.637726262148318
"NRU","LBN","LBR",0.590281416344553
"NRU","LBN","MLI",0.37550821126965
"NRU","LBN","SEN",1.59132651808679
"NRU","LBN","SLE",0.216176816845064
"NRU","LBN","THA",0.00514854489335894
"NRU","LBN","VEN",0.241747297197735
"NRU","LVA","AUS",0.121521724525604
"NRU","LVA","BIH",0.139063332782401
"NRU","LVA","CZE",0.232165387413963
"NRU","LVA","DEU",0.691308913633575
"NRU","LVA","ESP",0.0648645121550529
"NRU","LVA","EST",1.52724376680262
"NRU","LVA","FRA",0.384719653807172
"NRU","LVA","HUN",0.272342091267367
"NRU","LVA","ITA",0.141088498907194
"NRU","LVA","LTU",3.39902684723725
"NRU","LVA","NLD",0.0280477515826925
"NRU","LVA","POL",0.201645443293319
"NRU","LVA","SVK",0.246981214522528
"NRU","LVA","UKR",0.125390869188975
"NRU","LVA","UZB",0.183726428654844
"NRU","MAR","FRA",0.234803897346597
"NRU","MAR","NLD",0.0385277387005365
"NRU","MDV","DEU",0.314450303399849
"NRU","MDV","GBR",0.253940183119628
"NRU","MDV","USA",0.17699297551479
"NRU","MHL","THA",0.350139263555411
"NRU","MKD","SRB",1.24866777590564
"NRU","MLI","GBR",2.05733190324855
"NRU","MMR","IND",0.536701694932622
"NRU","MMR","THA",0.356040836613927
"NRU","MOZ","ZWE",5.20330983841402
"NRU","MUS","ESP",0.246046413025092
"NRU","MUS","FIN",0.178321648734528
"NRU","MUS","GBR",0.875325009110339
"NRU","MUS","ITA",0.66079967979977
"NRU","MUS","NLD",0.191880347455151
"NRU","MUS","SWE",0.177678672165228
"NRU","MUS","USA",0.513470890225781
"NRU","MYS","BRN",0.673596494544042
"NRU","MYS","NLD",1.58894407622351
"NRU","MYS","SGP",2.6661775902896
"NRU","NLD","AUT",20.1543768960184
"NRU","NLD","BEL",35.6310095816241
"NRU","NLD","BGR",1.39345471126703
"NRU","NLD","CHE",0.794690865415379
"NRU","NLD","CYP",1.01328507275113
"NRU","NLD","CZE",7.49601375506302
"NRU","NLD","DEU",83.032832630278
"NRU","NLD","DNK",14.5206244730195
"NRU","NLD","ESP",0.307342432909863
"NRU","NLD","FIN",17.9986853475279
"NRU","NLD","FRA",62.9437821633425
"NRU","NLD","GBR",28.7139941732947
"NRU","NLD","GRC",6.47085136449095
"NRU","NLD","HRV",2.73953325059875
"NRU","NLD","HUN",2.5638181806233
"NRU","NLD","IRL",3.67351999463139
"NRU","NLD","ITA",2.83698064299942
"NRU","NLD","LTU",1.34688285095672
"NRU","NLD","MLT",1.70985029058213
"NRU","NLD","PHL",0.165923220918963
"NRU","NLD","POL",23.0728209995779
"NRU","NLD","ROU",7.54961707441358
"NRU","NLD","SRB",0.631203941253275
"NRU","NLD","SVK",3.07696443594052
"NRU","NLD","SVN",0.653440210038721
"NRU","NLD","SWE",18.26366487787
"NRU","NRU","AGO",194.185988915743
"NRU","NRU","ATG",4.60046405371922
"NRU","NRU","AUS",47.3273138570935
"NRU","NRU","CAN",106.710345645566
"NRU","NRU","CHN",0.851256740121308
"NRU","NRU","CZE",11.2618796533539
"NRU","NRU","ESP",233.903886035769
"NRU","NRU","FRA",77.1517396149804
"NRU","NRU","JPN",882.787704079481
"NRU","NRU","KEN",0.240737519097126
"NRU","NRU","KOR",1180.99858913328
"NRU","NRU","LCA",0.845136726630552
"NRU","NRU","LKA",6.32379996190988
"NRU","NRU","MOZ",121.407399961863
"NRU","NRU","NGA",224.95851741469
"NRU","NRU","PHL",8546.9121237462
"NRU","NRU","QAT",2.99362401971184
"NRU","NRU","SVK",0.323932888150825
"NRU","NRU","SYC",0.170240728204425
"NRU","NRU","THA",5791.41947007989
"NRU","NRU","USA",16.4975031107581
"NRU","NZL","THA",0.0699110805882731
"NRU","OMN","ARE",8.5939437346129
"NRU","OMN","KWT",0.23559019058451
"NRU","OMN","SAU",40.7199901252025
"NRU","OMN","TUN",0.0910060573733068
"NRU","PER","CHL",1.50597049485556
"NRU","PER","COL",39.459072182
"NRU","PER","CRI",0.217196639392574
"NRU","PER","DEU",1.43539564479493
"NRU","PER","DZA",2.55645166092235
"NRU","PER","ECU",0.577938230168613
"NRU","PER","ESP",11.935202229231
"NRU","PER","GBR",33.0929141165427
"NRU","PER","GRC",1.32232573439247
"NRU","PER","ITA",36.0781255281622
"NRU","PER","NLD",30.4880303290599
"NRU","PER","PAN",1.01432682497318
"NRU","PER","PRT",0.346201939882028
"NRU","PER","SVN",0.539668410170167
"NRU","PER","TUR",1.12014183582835
"NRU","PER","USA",20.8185043074884
"NRU","PER","VEN",5.2021740195372
"NRU","PER","VNM",2.29615290058251
"NRU","PHL","ARE",36.8073576333514
"NRU","PHL","AUS",11.5278879381647
"NRU","PHL","AUT",6.03404936859813
"NRU","PHL","BEL",23.8369943198841
"NRU","PHL","BGR",12.231805063594
"NRU","PHL","BHR",2.71166909732985
"NRU","PHL","CAN",30.4539487226791
"NRU","PHL","CHE",6.36417493258311
"NRU","PHL","CHN",9.31853325138374
"NRU","PHL","CRI",3.73416475048605
"NRU","PHL","CYP",36.9572450419063
"NRU","PHL","CZE",10.8944495392131
"NRU","PHL","DEU",662.467813676358
"NRU","PHL","DNK",1.80286265329902
"NRU","PHL","EGY",1.86242941711823
"NRU","PHL","ESP",129.610722306973
"NRU","PHL","FIN",26.8694468429216
"NRU","PHL","FRA",22.6645755686706
"NRU","PHL","GBR",351.875214535214
"NRU","PHL","GRC",22.9208505896896
"NRU","PHL","HUN",1.77321108530357
"NRU","PHL","IDN",1.47636177682324
"NRU","PHL","IRL",4.64840051991761
"NRU","PHL","ISR",3.36079146336093
"NRU","PHL","ITA",151.621601062087
"NRU","PHL","JPN",571.748645854435
"NRU","PHL","KWT",44.2709440317876
"NRU","PHL","LTU",1.74540047246064
"NRU","PHL","MKD",1.7973019589227
"NRU","PHL","MLT",5.93500089516385
"NRU","PHL","NLD",57.7012507536131
"NRU","PHL","NZL",2.96117219135648
"NRU","PHL","PER",31.7165046447971
"NRU","PHL","PNG",90.7983294767881
"NRU","PHL","POL",121.837374331518
"NRU","PHL","PRT",7.9577791338467
"NRU","PHL","QAT",4.24228713914035
"NRU","PHL","ROU",14.4419826892581
"NRU","PHL","SAU",1.86709120042712
"NRU","PHL","SGP",12.492048949048
"NRU","PHL","SVK",1.64404486234116
"NRU","PHL","SVN",1.14878648702916
"NRU","PHL","SWE",40.2833259481163
"NRU","PHL","SYC",0.0228857290510132
"NRU","PHL","THA",4.42686811228698
"NRU","PHL","TWN",5.23894219309812
"NRU","PHL","USA",370.480017484785
"NRU","PHL","VNM",14.7608333076977
"NRU","PNG","AUT",0.825042140867112
"NRU","PNG","BEL",0.660617167838221
"NRU","PNG","CHE",1.00482404216712
"NRU","PNG","DEU",71.3199229579884
"NRU","PNG","DNK",0.55811669805831
"NRU","PNG","ESP",27.663511105681
"NRU","PNG","FJI",0.0942615486611129
"NRU","PNG","FRA",10.9805153615596
"NRU","PNG","GBR",14.4942303386647
"NRU","PNG","GRC",0.900532566834085
"NRU","PNG","HRV",0.481350195357484
"NRU","PNG","ITA",13.2303475152356
"NRU","PNG","MLT",0.107867782346302
"NRU","PNG","NLD",7.45657535671108
"NRU","PNG","PHL",1.30875079369109
"NRU","PNG","POL",0.532924712898613
"NRU","PNG","PRT",0.752684119875164
"NRU","PNG","ROU",0.811251153747391
"NRU","PNG","SVN",0.184347571065052
"NRU","PNG","SWE",0.532715515419814
"NRU","POL","AUT",0.138180748401296
"NRU","POL","BEL",0.151133984127261
"NRU","POL","CAN",0.487695629596409
"NRU","POL","DEU",0.129895289141573
"NRU","POL","EST",0.156872864996485
"NRU","POL","FIN",0.380718224669118
"NRU","POL","GBR",0.17102043395466
"NRU","POL","HRV",0.61967990872332
"NRU","POL","HUN",0.236154343444121
"NRU","POL","LTU",0.171795399894768
"NRU","POL","NLD",0.0260938111482871
"NRU","POL","ROU",1.50123179925335
"NRU","POL","SVK",0.201019352017369
"NRU","POL","UKR",0.181985331636556
"NRU","PRT","AGO",0.259439574049941
"NRU","PRT","DEU",0.2822632435502
"NRU","PRT","ESP",3.62654062063367
"NRU","PRT","FRA",0.996084595662949
"NRU","PRT","GBR",1.35258191556263
"NRU","PRT","ITA",1.6714691321401
"NRU","PRT","MOZ",0.5787674111805
"NRU","PRT","MRT",0.223659035934279
"NRU","PRT","NLD",0.0673352531398163
"NRU","PRT","USA",0.196802758993124
"NRU","PSE","ISR",2.7355859827375
"NRU","RUS","ARM",0.392727373845283
"NRU","RUS","BLR",11.408361758732
"NRU","RUS","KAZ",4.77305105833892
"NRU","RUS","KGZ",0.383483420297299
"NRU","RUS","UKR",2.52520593177653
"NRU","RUS","UZB",0.50729433959448
"NRU","SGP","BGD",0.246715954687616
"NRU","SGP","BRN",0.407111411461301
"NRU","SGP","CHN",0.142089612381346
"NRU","SGP","GBR",0.856509332609357
"NRU","SGP","MMR",0.289751674450091
"NRU","SGP","MYS",0.343405505136466
"NRU","SGP","NGA",0.249511729246421
"NRU","SGP","PNG",0.0825461299323909
"NRU","SGP","SAU",0.462432638892235
"NRU","SGP","USA",0.362867796865809
"NRU","SGP","VUT",11.6389359893866
"NRU","SLB","ESP",0.199825883345045
"NRU","SLB","ITA",1.64022073343709
"NRU","SLV","CRI",0.136857093795929
"NRU","SLV","ESP",0.214823161541813
"NRU","SLV","ITA",0.38003233513201
"NRU","SLV","PAN",0.0793714416681764
"NRU","SWE","DEU",0.403240591001718
"NRU","SWE","FRA",0.191227625979343
"NRU","SWE","ITA",0.13917335917018
"NRU","SWE","LVA",0.120249639426184
"NRU","SYC","ESP",0.218818779641175
"NRU","SYC","JPN",0.211888705881923
"NRU","SYC","MUS",0.0299750518142837
"NRU","SYC","THA",0.0135676628572451
"NRU","THA","AGO",56.0065346591453
"NRU","THA","ALB",32.0309173619368
"NRU","THA","ARE",591.956850205715
"NRU","THA","ARG",411.1735748341
"NRU","THA","ATG",4.27554940797354
"NRU","THA","AUS",2753.33898159366
"NRU","THA","AUT",3.38743923118552
"NRU","THA","BEL",14.4187272538224
"NRU","THA","BGD",4.12629082984671
"NRU","THA","BHR",42.4410336492256
"NRU","THA","BHS",89.0064911914469
"NRU","THA","BIH",89.2935903795571
"NRU","THA","BLR",8.63425694292575
"NRU","THA","BOL",3.17682498021801
"NRU","THA","BRA",14.6308104936448
"NRU","THA","BRB",60.3693932387854
"NRU","THA","BRN",9.23527068935882
"NRU","THA","CAN",1958.67002557996
"NRU","THA","CHE",333.12759980851
"NRU","THA","CHL",1143.75720068379
"NRU","THA","CHN",52.7816676376289
"NRU","THA","CIV",3.29349334296659
"NRU","THA","CMR",3.17150448090597
"NRU","THA","CRI",30.8049714112059
"NRU","THA","CUB",6.70945767056208
"NRU","THA","CYP",8.33233393288488
"NRU","THA","CZE",1.98320778624116
"NRU","THA","DEU",112.019845189264
"NRU","THA","DJI",6.9784267813447
"NRU","THA","DMA",2.55681967115756
"NRU","THA","DNK",58.7358451904164
"NRU","THA","DOM",293.352552237166
"NRU","THA","DZA",55.2760004253041
"NRU","THA","ECU",1.43915194477191
"NRU","THA","EGY",4075.22364458629
"NRU","THA","ESP",35.9320858503791
"NRU","THA","EST",2.96165919344323
"NRU","THA","ETH",5.93192073009184
"NRU","THA","FIN",165.385424729172
"NRU","THA","FJI",1.59886197748013
"NRU","THA","FRA",103.116153747755
"NRU","THA","FSM",2.85200471974385
"NRU","THA","GBR",209.63415027274
"NRU","THA","GEO",5.60432928231008
"NRU","THA","GHA",35.3848210733477
"NRU","THA","GRC",129.830933122489
"NRU","THA","GRD",3.89545611019732
"NRU","THA","GTM",16.1943945579234
"NRU","THA","GUY",31.3604104919911
"NRU","THA","HND",29.9051884959853
"NRU","THA","HRV",33.0747587226122
"NRU","THA","IDN",6.30895357694039
"NRU","THA","IND",17.0896962879045
"NRU","THA","IRL",2.95385781582721
"NRU","THA","IRQ",105.09930493889
"NRU","THA","ISL",1.1177955880543
"NRU","THA","ISR",882.405857390217
"NRU","THA","ITA",24.415857783027
"NRU","THA","JAM",53.8114343408285
"NRU","THA","JOR",335.274184917784
"NRU","THA","JPN",2913.44411355579
"NRU","THA","KAZ",3.36669927475718
"NRU","THA","KEN",51.8526054643487
"NRU","THA","KHM",7.58865724245848
"NRU","THA","KOR",25.0592619662148
"NRU","THA","KWT",250.919296424433
"NRU","THA","LAO",2.92570998230991
"NRU","THA","LBN",240.1022055999
"NRU","THA","LBY",2173.5011220234
"NRU","THA","LCA",32.903619254413
"NRU","THA","LKA",8.16775301858562
"NRU","THA","LVA",15.0935053947184
"NRU","THA","MAR",29.5066929696566
"NRU","THA","MDA",3.5190050021901
"NRU","THA","MDG",0.895588601958733
"NRU","THA","MDV",4.91038816278184
"NRU","THA","MHL",1.07204287240466
"NRU","THA","MKD",40.4404008370317
"NRU","THA","MLI",2.88706997920976
"NRU","THA","MLT",6.53624430753789
"NRU","THA","MMR",6.14348707422923
"NRU","THA","MNE",14.771491323954
"NRU","THA","MNG",1.40940476315653
"NRU","THA","MOZ",5.52662432621786
"NRU","THA","MUS",1.69027292825291
"NRU","THA","MYS",226.306627326595
"NRU","THA","NAM",0.00260670308532125
"NRU","THA","NGA",8.16897939235431
"NRU","THA","NIC",2.95775123440249
"NRU","THA","NLD",100.005010385587
"NRU","THA","NOR",44.140213065919
"NRU","THA","NZL",359.621087278059
"NRU","THA","OMN",127.352700472484
"NRU","THA","PAK",1.73466161247652
"NRU","THA","PAN",138.316598084301
"NRU","THA","PER",1034.29223771101
"NRU","THA","PHL",80.8278525564669
"NRU","THA","PLW",4.52245727138661
"NRU","THA","PNG",141.938656279754
"NRU","THA","POL",8.88424600891204
"NRU","THA","PRT",2.20594313609888
"NRU","THA","PRY",47.64919792129
"NRU","THA","PSE",11.0864310666133
"NRU","THA","QAT",129.20531422853
"NRU","THA","ROU",18.7882994305134
"NRU","THA","RUS",270.463881937221
"NRU","THA","SAU",2730.76512398661
"NRU","THA","SDN",14.4158952268693
"NRU","THA","SGP",205.867867341316
"NRU","THA","SLB",11.2979538622472
"NRU","THA","SLV",4.03515291979765
"NRU","THA","SOM",93.4388597388339
"NRU","THA","SRB",136.392081122098
"NRU","THA","SVK",2.06273153585531
"NRU","THA","SWE",151.104729610123
"NRU","THA","SYR",145.155524585097
"NRU","THA","TTO",100.229540795718
"NRU","THA","TUR",32.3998065922594
"NRU","THA","TWN",130.581147407784
"NRU","THA","UKR",199.905616105292
"NRU","THA","USA",8763.27082469787
"NRU","THA","VCT",2.19347163151952
"NRU","THA","VEN",4.04886376311326
"NRU","THA","VNM",7.02921941950222
"NRU","THA","VUT",65.3925339499805
"NRU","THA","WSM",4.64683907582506
"NRU","THA","YEM",880.547434641265
"NRU","THA","ZAF",446.213671869637
"NRU","TUR","DEU",0.17147237357321
"NRU","TUR","ISR",5.63455718513825
"NRU","TUR","LBY",0.146001899950077
"NRU","TUR","SYR",0.338885671243512
"NRU","TWN","CHN",0.277155551339244
"NRU","TWN","ESP",0.180727308012002
"NRU","TWN","PHL",0.100421737805203
"NRU","TWN","SAU",0.137460025500942
"NRU","TWN","THA",0.0279071589698873
"NRU","TWN","ZAF",0.386039015618877
"NRU","UKR","MDA",0.424091611698778
"NRU","USA","ARE",0.327535383389201
"NRU","USA","BRB",0.131476061995694
"NRU","USA","CAN",0.309085264112078
"NRU","USA","CHN",0.0608578226635144
"NRU","USA","COL",0.0917250768348512
"NRU","USA","CRI",5.01016016052224
"NRU","USA","DEU",2.44142699191109
"NRU","USA","ECU",0.0821951188437396
"NRU","USA","ESP",0.371253159203816
"NRU","USA","FRA",0.575226378370602
"NRU","USA","GBR",0.152425740097725
"NRU","USA","ITA",0.158531814206396
"NRU","USA","JPN",2.9230764031141
"NRU","USA","KOR",2.05425236287148
"NRU","USA","LKA",0.0879390445684654
"NRU","USA","LTU",0.199134227007592
"NRU","USA","MEX",0.212408637197138
"NRU","USA","MMR",0.773631509289469
"NRU","USA","NLD",1.80732634813726
"NRU","USA","PAN",0.280701894360081
"NRU","USA","PHL",0.0984500029741104
"NRU","USA","SLV",0.071418361490082
"NRU","USA","THA",0.0700588550039388
"NRU","USA","TTO",0.681719021549573
"NRU","USA","VEN",0.770510598239812
"NRU","USA","VNM",0.283201481054195
"NRU","VNM","CAN",0.42359835078688
"NRU","VNM","CHE",0.0729278621440918
"NRU","VNM","CHL",0.105788194027357
"NRU","VNM","CHN",1.13529532263671
"NRU","VNM","DEU",0.516999556907032
"NRU","VNM","ECU",0.0154137737786739
"NRU","VNM","EGY",0.339939206778593
"NRU","VNM","ESP",0.662433012012528
"NRU","VNM","ISR",0.369310138818967
"NRU","VNM","ITA",5.25169108256073
"NRU","VNM","JOR",0.276857937323817
"NRU","VNM","JPN",0.549102429307876
"NRU","VNM","KOR",0.0722164019201611
"NRU","VNM","LBN",0.195351031818006
"NRU","VNM","NLD",0.063401938655468
"NRU","VNM","PER",0.0960960140750846
"NRU","VNM","PHL",0.34212443053624
"NRU","VNM","SRB",0.0812929931691406
"NRU","VNM","THA",0.1728036140984
"NRU","VNM","TWN",0.0561593303400949
"NRU","VNM","USA",8.78376651701079
"NRU","YEM","ARE",5.62592448418444
"NRU","YEM","SAU",33.9336251384031
"NRU","YEM","USA",1.01591439244382
"NRU","ZAF","AUS",3.04196477705009
"NRU","ZAF","BWA",15.0141844848268
"NRU","ZAF","COD",0.158459726907324
"NRU","ZAF","GHA",0.0847500340862763
"NRU","ZAF","IRL",0.111528326850959
"NRU","ZAF","JPN",4.07070480004546
"NRU","ZAF","LSO",3.58854865508684
"NRU","ZAF","MOZ",1.1118134749623
"NRU","ZAF","MUS",0.0330873862137979
"NRU","ZAF","MWI",1.01907746826891
"NRU","ZAF","NAM",4.15878546894892
"NRU","ZAF","NGA",0.245320885755005
"NRU","ZAF","SWZ",12.7744275431273
"NRU","ZAF","THA",0.023601210202331
"NRU","ZAF","TWN",0.219221029661029
"NRU","ZAF","ZMB",3.33022457592948
"NRU","ZAF","ZWE",3.41845475605907
"NRU",NA,"NRU",5186.73738948672
"NZL","AUS","FJI",400.165954949837
"NZL","AUS","FSM",24.3736770183087
"NZL","AUS","KIR",6.4323209560527
"NZL","AUS","NRU",1.93759701859952
"NZL","AUS","PNG",200.862180568523
"NZL","AUS","SLB",5.84775481524625
"NZL","AUS","TON",14.97754991444
"NZL","AUS","WSM",35.2184530758423
"NZL","CHN","FJI",702.252853482769
"NZL","CHN","FSM",12.2961081153459
"NZL","CHN","KIR",38.2078921907214
"NZL","CHN","MHL",2.55306128634731
"NZL","CHN","PNG",533.722018618739
"NZL","CHN","SLB",34.5934671979941
"NZL","CHN","TON",238.428297569014
"NZL","CHN","TUV",1.2698474080596
"NZL","CHN","VUT",203.174575294059
"NZL","CHN","WSM",950.774738600234
"NZL","DEU","PNG",0.319531932947674
"NZL","ECU","KIR",0.358686031149361
"NZL","EGY","PNG",0.426891376420823
"NZL","ESP","WSM",3.76176850208785
"NZL","FJI","AUS",25.0392817133249
"NZL","FJI","BEL",4.09322412771747
"NZL","FJI","BLR",8.0652559167557
"NZL","FJI","BRB",2.7431197631334
"NZL","FJI","CAN",126.239433740771
"NZL","FJI","CHN",592.44218489897
"NZL","FJI","CZE",2.16998575009881
"NZL","FJI","DEU",28.0944769393962
"NZL","FJI","ESP",166.798864579277
"NZL","FJI","FRA",350.539285291478
"NZL","FJI","GBR",83.7153499011082
"NZL","FJI","IDN",10.8880916949065
"NZL","FJI","JPN",2908.55885895627
"NZL","FJI","KIR",8.82579639201192
"NZL","FJI","KOR",122.495826699352
"NZL","FJI","LKA",39.3345416937935
"NZL","FJI","MYS",3.67723952177488
"NZL","FJI","NLD",162.033571726911
"NZL","FJI","NZL",127.185288668356
"NZL","FJI","PHL",19.0459227771148
"NZL","FJI","PNG",215.741873342546
"NZL","FJI","PRT",8.43281551946633
"NZL","FJI","RUS",30.3938275597402
"NZL","FJI","SGP",7.55130742671459
"NZL","FJI","SLB",40.6543120273503
"NZL","FJI","THA",8.22580438718806
"NZL","FJI","TON",7.09598758752561
"NZL","FJI","TTO",12.9355515099346
"NZL","FJI","TUV",26.1656160699456
"NZL","FJI","TWN",413.500149210423
"NZL","FJI","USA",1709.00263656634
"NZL","FJI","VNM",238.824046628301
"NZL","FJI","VUT",400.812462841376
"NZL","FJI","WSM",19.9064715138601
"NZL","FJI","ZAF",28.4818836245244
"NZL","FRA","WSM",0.376272584489707
"NZL","FSM","CHN",2.23697529236308
"NZL","GBR","PNG",0.11952978721583
"NZL","GMB","FJI",0.27389545256735
"NZL","IDN","PNG",1.30484929776704
"NZL","ITA","PNG",0.624726443909903
"NZL","JPN","FJI",1.30622227477699
"NZL","JPN","FSM",1.09681892678295
"NZL","JPN","PNG",0.0998308920305396
"NZL","KOR","FJI",0.195989421381052
"NZL","KOR","FSM",3.66898227000771
"NZL","KOR","WSM",5.47863027427774
"NZL","MHL","USA",1.61479912649691
"NZL","MYS","FJI",0.136397919299612
"NZL","MYS","PNG",0.605656321587845
"NZL","MYS","WSM",0.15283517957143
"NZL","NAM","FJI",3.60721346825496
"NZL","NLD","PNG",0.48539498439115
"NZL","NZL","FJI",14994.9080042438
"NZL","NZL","FSM",0.0189203493446732
"NZL","NZL","KIR",4.20107366981356
"NZL","NZL","NRU",1.48108905461381
"NZL","NZL","PLW",6.37031554480205
"NZL","NZL","PNG",47147.139623515
"NZL","NZL","SLB",250.539739524504
"NZL","NZL","TON",876.401805296215
"NZL","NZL","TUV",0.344268367464212
"NZL","NZL","VUT",137.554772783553
"NZL","NZL","WSM",1722.44517737597
"NZL","PAN","FJI",0.771917703707614
"NZL","PER","FJI",6.29449549095029
"NZL","PER","FSM",1.5950347725927
"NZL","PER","KIR",0.213826550789305
"NZL","PER","WSM",1.24963842117991
"NZL","PHL","MHL",1.87679028791258
"NZL","PHL","PNG",6.50309134654092
"NZL","PHL","TON",0.241199765298029
"NZL","PHL","WSM",7.59871730566761
"NZL","PNG","AUS",22.5949636201322
"NZL","PNG","AUT",1.01670141262743
"NZL","PNG","BEL",2.2117030340818
"NZL","PNG","CHE",4.60498036334884
"NZL","PNG","CHN",62.9052500403109
"NZL","PNG","CZE",17.2779260826148
"NZL","PNG","DEU",72.456025421961
"NZL","PNG","DNK",0.792521073761551
"NZL","PNG","ESP",509.929177232977
"NZL","PNG","FIN",0.22448481728207
"NZL","PNG","FJI",2.30327575647108
"NZL","PNG","FRA",129.509039039529
"NZL","PNG","GBR",80.2594523422676
"NZL","PNG","GRC",3.54612778045335
"NZL","PNG","IDN",1.00116251606887
"NZL","PNG","IRL",0.980801799296098
"NZL","PNG","ITA",141.285811263998
"NZL","PNG","JPN",816.386417330636
"NZL","PNG","MAR",3.77369176213539
"NZL","PNG","MYS",22.0817393848394
"NZL","PNG","NLD",8.1881687626909
"NZL","PNG","PHL",19.6674814237323
"NZL","PNG","POL",0.223214160652158
"NZL","PNG","PRT",2.92319218595953
"NZL","PNG","SGP",11.8141029943128
"NZL","PNG","SLB",0.130905377942316
"NZL","PNG","THA",474.417544606797
"NZL","PNG","TWN",295.697848450738
"NZL","PNG","USA",40.1424129724538
"NZL","PNG","VNM",0.482649810126493
"NZL","SGP","VUT",10.9329314624556
"NZL","SLB","CHN",3.9920415017048
"NZL","SLB","ESP",47.8493130936904
"NZL","SLB","FJI",0.699809640763041
"NZL","SLB","ITA",12.7562394237248
"NZL","SLB","JPN",0.31275521779178
"NZL","SLB","USA",0.995035366890929
"NZL","THA","FJI",18.0544320289409
"NZL","THA","FSM",3.55832545788798
"NZL","THA","MHL",1.48555747725699
"NZL","THA","PNG",289.262621435917
"NZL","THA","SLB",20.9198117951649
"NZL","THA","VUT",33.3413708819065
"NZL","TON","CHN",0.23047385481001
"NZL","TON","KOR",2.27369073290168
"NZL","TON","USA",2.06677486387503
"NZL","TWN","FJI",105.18207894621
"NZL","TWN","FSM",0.197440152992366
"NZL","TWN","MHL",0.616921581952356
"NZL","TWN","PLW",0.174299380722906
"NZL","TWN","SLB",0.177861930386815
"NZL","TWN","WSM",0.250482951900182
"NZL","USA","FJI",3.57846929343756
"NZL","USA","NRU",2.84719770169092
"NZL","USA","PLW",2.31762346322536
"NZL","USA","PNG",0.661181779293913
"NZL","USA","TON",0.528645909612974
"NZL","USA","WSM",18.6674129200855
"NZL","VNM","WSM",8.97657147837645
"NZL","VUT","CHN",11.2764613525112
"NZL","VUT","JPN",5.06853049930059
"NZL","VUT","SGP",2.60013310148413
"NZL","VUT","THA",4.47651693113785
"NZL","WSM","CHN",0.171558811220757
"NZL","WSM","COL",0.20249297242167
"NZL","WSM","FJI",2.34949660408712
"NZL","WSM","JPN",9.7342409211957
"NZL","WSM","NZL",20.1103160715944
"NZL","WSM","USA",170.811082924202
"NZL","ZAF","FJI",222.704997796809
"NZL","ZAF","SLB",4.43049767306005
"OMN","ARE","FJI",23.524488818277
"OMN","ARE","WSM",10.1844227062938
"OMN","AUS","FSM",0.18627784406179
"OMN","AUS","KIR",0.0567807291481754
"OMN","AUS","NRU",0.277753569900302
"OMN","BRA","MHL",0.380653479403692
"OMN","CAN","FJI",5.64757483351918
"OMN","CHN","FJI",702.931623856616
"OMN","CHN","FSM",17.9247828174783
"OMN","CHN","KIR",1.60273893723179
"OMN","CHN","MHL",12.5887007565511
"OMN","CHN","PNG",67.7192899925951
"OMN","CHN","SLB",124.712748534899
"OMN","CHN","TON",4.67148023826628
"OMN","CHN","VUT",0.256634846901107
"OMN","CHN","WSM",125.997947038253
"OMN","EGY","PNG",1.38834272616237
"OMN","FJI","AUS",0.149337908251099
"OMN","FJI","BRB",3.58527087118214
"OMN","FJI","CAN",0.112729803900597
"OMN","FJI","CHN",194.534859153732
"OMN","FJI","COD",0.2395509320834
"OMN","FJI","CPV",2.84564529875238
"OMN","FJI","ESP",2.65642728686127
"OMN","FJI","FRA",7.33500838665188
"OMN","FJI","JPN",330.117571676195
"OMN","FJI","KIR",0.186837055935993
"OMN","FJI","KOR",10.1191266164762
"OMN","FJI","LKA",1.930307414799
"OMN","FJI","MAR",0.552081028171267
