"importer_iso3c","exporter_iso3c","year","total_weight_t","protein_sum","fattyacids_sum","calcium_sum","zinc_sum","iron_sum","vita_sum","vitb12_sum","protein_norm","fattyacids_norm","calcium_norm","zinc_norm","iron_norm","vita_norm","vitb12_norm","shannon_diversity","norm_sum"
"NRU","FJI",2013,2.77401331610402,554182.562593687,16444.7772730768,219606.80941719,13644.8880318672,26520.6341999472,507124.579150056,34459.3123133739,11083.6512518737,11746.2694807691,168.9283149363,1240.44436653338,1473.36856666373,563.471754611173,14358.0467972391,1.38961997418391,40634.1805326266
"NRU","FJI",2016,0.74401210902301,139874.276496326,5531.73003058608,66961.0898120709,3720.06054511505,7068.11503571859,148802.421804602,5208.08476316107,2797.48552992652,3951.23573613291,51.5085306246699,338.187322283186,392.673057539922,165.336024227336,2170.03531798378,1.3968142177516,9866.46151871833
"NRU","FJI",2017,2.5124163950581,472334.282270923,18679.815897257,226117.475555229,12562.0819752905,23867.9557530519,502483.27901162,17586.9147654067,9446.68564541846,13342.7256408979,173.936519657868,1142.00745229914,1325.99754183622,558.314754457356,7327.88115225279,1.3968142177516,33317.5487068197
"NRU","FJI",2018,0.837835158270201,157513.009754798,6229.30440173895,75405.1642443181,4189.17579135101,7959.43400356691,167567.03165404,5864.84610789141,3150.26019509596,4449.50314409925,58.0039724956293,380.834162850092,442.190777975939,186.185590726711,2443.68587828809,1.3968142177516,11110.6637215317
"NRU","FJI",2019,1.07926164544321,208837.595751054,7375.72635719578,90818.2221242172,5270.00170790261,10821.3649686209,194380.220805358,12354.4792520129,4176.75191502109,5268.37596942556,69.8601708647824,479.091064354783,601.186942701163,215.978023117064,5147.6996883387,1.3924364216144,15958.9437738231
"NRU","MDG",2003,8.6962185588332,1788294.01759248,56831.0471862029,772730.941706346,69763.7605314193,151816.353026148,1152305.99043314,662980.565661349,35765.8803518496,40593.6051330021,594.408416697189,6342.16004831085,8434.24183478602,1280.33998937015,276241.902358895,0.872066859716907,369252.538132911
"NRU","SLB",2009,0.198344410850993,46610.9365499834,198.344410850993,9917.22054254965,991.722054254965,1527.25196355265,35701.9939531787,4125.56374570065,932.218730999668,141.674579179281,7.62863118657665,90.156550386815,84.8473313084806,39.6688821701986,1718.98489404194,1.1044958255788,3015.17959927296
"NRU","SLB",2015,11.437096579235,2480287.41650245,48082.6175058211,811784.656375525,71647.9881783313,142373.693244845,1766195.71484484,508563.834641641,49605.748330049,34344.7267898722,624.449735673481,6513.45347075739,7909.64962471362,1962.43968316093,211901.59776735,1.01624209462855,312862.065401577
"NRU","SLB",2016,347.932378600669,76162607.6237652,1375999.61797093,24345718.6370825,2226272.63332189,4370812.11804237,53735926.2082334,16338321.6287422,1523252.1524753,982856.869979238,18727.4758746788,202388.421211081,242822.895446798,59706.5846758149,6807634.01197591,0.987917226430914,9837388.41163883
"NRU","SLB",2017,7.13042922100874,1481205.48848818,43789.1020403394,613875.638409232,55668.5821218389,119528.79842742,968933.265231935,515471.554162197,29624.1097697637,31277.9300288139,472.212029545563,5060.78019289445,6640.48880152333,1076.59251692437,214779.814234249,0.883546785576508,288931.927573714
"NRU","SLB",2018,6.98891869869492,1403082.90341745,51791.1370862144,663297.370599004,58950.8748949974,131554.634298878,883363.423992067,583919.559267658,28061.658068349,36993.669347296,510.228746614619,5359.17044499976,7308.59079438209,981.514915546742,243299.816361524,0.855202896990373,322514.648678712
"NZL","FJI",2001,12.6193068255012,2457351.01485145,83157.3591115877,1072249.9674721,65010.7970806521,122099.267561063,2449730.29058336,153842.561343754,49147.020297029,59398.1136511341,824.807667286227,5910.07246187747,6783.29264228128,2721.92254509262,64101.0672265642,1.39354302184796,188886.296491265
"NZL","FJI",2002,12.5995104326172,2688552.82547065,57720.7497668598,903704.857050222,73741.2188681082,150579.159685926,1939737.61540521,471512.943390942,53771.0565094131,41229.1069763284,695.157582346325,6703.74716982802,8365.50887144034,2155.26401711691,196463.726412892,1.09002556406689,309383.567539365
"NZL","FJI",2003,3.05905776077926,622573.973588571,16773.2038848221,234083.226671999,15419.414140082,29968.1699336504,545174.36357502,49735.2304492937,12451.4794717714,11980.85991773,180.064020516922,1401.76492182564,1664.89832964724,605.749292861133,20723.0126872057,1.34791484583142,49007.8286415581
"NZL","FJI",2004,4.58493708821145,931834.771386114,25147.8085141236,351417.671964386,22942.7535792778,44061.4696204219,828862.9494145,68502.6064991718,18636.6954277223,17962.7203672311,270.321286126451,2085.70487084344,2447.85942335677,920.958832682778,28542.7527079883,1.36312551472285,70867.0129159511
"NZL","FJI",2005,6.79948572324843,1506591.59258211,26274.589844831,443375.157669333,41652.5877557195,93670.8866642853,814923.054602327,355960.232737948,30131.8318516423,18767.5641748793,341.057813591795,3786.59888688359,5203.93814801585,905.470060669253,148316.763640812,0.937282156493265,207453.224576494
"NZL","FJI",2006,13.4472063906752,2895596.14119106,66720.9736928939,1050751.26424077,93219.8240576691,198937.044525548,2159366.93410255,789923.086398368,57911.9228238211,47657.838352067,808.270203262132,8474.5294597881,11052.0580291971,2399.29659344728,329134.619332654,0.936699856621139,457438.534794236
"NZL","FJI",2007,2.72544469266413,586340.807344063,12932.1810961691,207926.39035204,19200.3244636744,38979.0787917988,403002.743245413,158915.845099617,11726.8161468813,9237.27221154938,159.943377193877,1745.48404215222,2165.50437732215,447.780825828237,66214.9354581737,0.930270963357617,91697.7364391008
"NZL","FJI",2008,32.6535389213195,7078713.02692458,145095.3746146,2409160.7638921,218336.6154701,450460.354458869,5038120.13224541,1748858.49852261,141574.260538492,103639.553296143,1853.2005876093,19848.7832245546,25025.5752477149,5597.91125805046,728691.041051087,0.954642919279873,1026230.32520365
"NZL","FJI",2009,22.3351110286277,4908563.50780092,87721.2586860266,1543882.38205619,142316.235990868,289045.225351494,3379309.61872846,1090635.99527884,98171.2701560184,62658.0419185905,1187.60183235091,12937.8396355335,16058.068075083,3754.78846525384,454431.664699519,0.971871083399346,649199.274782349
"NZL","FJI",2010,25.8447914908846,5153859.38896661,170101.220461197,2232051.22818201,162479.947775863,337707.783671297,4437347.16973858,1005814.56577811,103077.187779332,121500.871757998,1716.96248321693,14770.9043432602,18761.5435372943,4930.38574415398,419089.402407546,1.12436974422188,683847.258052801
"NZL","FJI",2011,51.1172225702298,10952724.8297324,226305.302926221,3607816.20546692,292931.472573999,599091.248366872,8129465.08799879,1820041.94450898,219054.496594647,161646.644947301,2775.24323497455,26630.1338703636,33282.8471314929,9032.73898666532,758350.810212076,1.10441248076059,1210772.91497752
"NZL","FJI",2012,71.1272779302429,15132754.3863725,359891.489372079,5423933.05040853,441231.889868706,1030766.86314803,10731950.6413262,3593789.63910231,302655.087727449,257065.349551485,4172.25619262194,40111.9899880641,57264.8257304462,11924.3896014736,1497412.34962596,0.993758071620918,2170606.2484175
"NZL","FJI",2013,77.3420271664351,15664678.2524472,432346.379223958,5930840.43437219,380274.348636196,746902.341921636,13752480.4582504,1100000.05239616,313293.565048944,308818.842302827,4562.18494951707,34570.3953305633,41494.574551202,15280.5338425005,458333.355165065,1.37029894810016,1176353.45119062
"NZL","FJI",2014,2.09640707550968,403651.614491695,14545.9019711099,178541.440736431,10279.3314563596,20828.0348626917,384821.748499838,22377.5985337428,8073.0322898339,10389.9299793642,137.339569797255,934.484677850873,1157.11304792732,427.579720555375,9323.99938905949,1.39678006371248,30443.4786743884
"NZL","FJI",2015,3.87474217079586,739405.295199776,27611.9507205493,337073.851658697,19140.6519797206,37858.8155567244,735328.425535209,35979.432417398,14788.1059039955,19722.8219432495,259.287578198998,1740.05927088369,2103.26753092913,817.031583928009,14991.4301739158,1.40136455246544,54422.0039851007
"NZL","FJI",2016,26.0875498782662,5163425.00743265,170346.024802037,2231952.86431855,153410.837312849,305177.501186532,4620917.08450494,753698.795059205,103268.500148653,121675.732001455,1716.88681870658,13946.4397557135,16954.305621474,5134.3523161166,314041.164608002,1.22029043919395,576737.381270121
"NZL","FJI",2017,45.9526493914597,8794194.29624676,333567.890490324,4099103.10558489,251884.398489581,504237.714654275,8491860.13782267,887814.298622872,175883.885924935,238262.77892166,3153.1562350653,22898.581680871,28013.206369682,9435.4001531363,369922.624426197,1.32605585134062,847569.633711546
"NZL","FJI",2018,55.1464914370677,10729238.163556,387876.262235261,4812935.21489632,315076.436182834,661347.063745424,9372538.62233634,1519080.8291568,214584.763271121,277054.473025186,3702.25785761255,28643.3123802576,36741.5035414124,10413.9318025959,632950.345481999,1.23778244391115,1204090.58736018
"NZL","FJI",2019,45.7650325162685,8997956.62591849,305161.523371603,3863568.40404323,251266.466180961,522453.542791012,7822465.21033124,1103466.88512213,179959.13251837,217972.516694002,2971.97569541787,22842.406016451,29025.1968217229,8691.62801147916,459777.868800889,1.2699941495827,921240.724558332
"NZL","FJI",2020,65.09589734838,13383934.909361,331809.872528803,4847133.72559899,321853.715750677,597367.612391374,11987694.1580712,879872.506842066,267678.698187219,237007.051806288,3728.56440430691,29259.428704607,33187.0895772986,13319.6601756347,366613.544517527,1.37635310540625,950794.037372881
"NZL","PNG",2000,17.6930118140842,4130173.07489095,24377.2180674084,910024.216672964,90188.165743213,152536.05399804,2970939.6914856,447558.1713474,82603.4614978191,17412.2986195774,700.018628209972,8198.92415847391,8474.22522211331,3301.04410165066,186482.57139475,1.07721330226281,307172.543622594
"NZL","PNG",2001,18.4352877819023,3767549.41979763,126312.805087281,1658397.00297224,149229.605916359,336463.411379354,2242472.11086791,1476010.39760865,75350.9883959526,90223.4322052004,1275.69000228634,13566.3278105781,18692.4117432975,2491.63567874212,615004.332336936,0.859102368440903,816604.818172993
"NZL","PNG",2002,17.036684876943,3457952.88763642,121195.074589172,1564165.72491552,140367.511949047,318758.89098973,2035761.29784631,1408613.24116266,69159.0577527283,86567.9104208373,1203.20440378117,12760.6829044588,17708.8272772072,2261.95699760702,586922.183817774,0.852332516378494,776583.823574393
"NZL","PNG",2006,17.7018000476264,3583782.09538332,127066.472129784,1636849.36817161,146416.270049042,331142.163939659,2145637.02524838,1462869.65766771,71675.6419076665,90761.7658069884,1259.11489859355,13310.5700044583,18396.7868855366,2384.04113916486,609529.024028212,0.854009067805957,807316.94467062
"NZL","SLB",2018,8.08806482241231,1627348.16206509,59398.6402423762,761837.182350202,67755.4655311497,151736.741169304,1012147.98127874,671696.653202696,32546.9632413018,42427.6001731259,586.028601807848,6159.58777555906,8429.8189538502,1124.60886808749,279873.605501123,0.855952023828525,371148.213114856
"NZL","SLB",2020,11.3255025130728,2468005.3095336,47151.8437254017,816395.524287923,75245.4148566842,147799.228361202,1751397.10093388,573368.131936082,49360.106190672,33679.8883752869,627.996557144556,6840.49225969856,8211.06824228897,1945.99677881542,238903.388306701,0.966793502048376,339568.936710607
"NZL","TON",2014,0.148523980252442,29853.3200307408,1100.5626936706,14109.778123982,1262.45383214576,2821.9556247964,18565.4975315553,12624.5383214576,597.066400614816,786.116209764714,10.8536754799862,114.768530195069,156.775312488689,20.628330590617,5260.22430060733,0.848794521157558,6946.43275974122
"NZL","WSM",2007,0.230526693948338,54173.7730778594,530.211396081177,9221.06775793352,922.106775793352,3227.37371527673,6915.80081845014,10373.7012276752,1083.47546155719,378.722425772269,7.09312904456425,83.8278887084865,179.298539737596,7.68422313161127,4322.37551153133,0.901862935248393,6062.47717948305
"NZL","WSM",2008,0.155306288741106,36496.9778541599,357.204464104544,6212.25154964424,621.225154964424,2174.28804237548,4659.18866223318,6988.78299334977,729.939557083198,255.14604578896,4.77865503818788,56.4750140876749,120.793780131971,5.1768762913702,2911.99291389574,0.901862935248393,4084.3028423171
"NZL","WSM",2017,1.115,227775.214240051,7712.04133039208,100004.065199915,8993.05987999302,20646.7331999923,129147.930799852,90468.8655999379,4555.50428480103,5508.60095028006,76.9262039999344,817.550898181183,1147.0407333329,143.497700888725,37695.3606666408,0.854707779443608,49944.4814381246
"NZL","WSM",2018,0.418977907581478,98459.8082816473,963.649187437399,16759.1163032591,1675.91163032591,5865.69070614069,12569.3372274443,18854.0058411665,1969.19616563295,688.320848169571,12.8916279255839,152.355602756901,325.871705896705,13.9659302527159,7855.83576715271,0.901862935248393,11018.4376477871
"PHL","PNG",2012,1.55933684072862,317112.128549286,10508.5923588955,140043.683130188,12174.3746630492,26401.2312402557,214784.477419752,110735.230931567,6342.24257098572,7506.13739921104,107.725910100145,1106.76133300447,1466.73506890309,238.64941935528,46139.6795548195,0.903127039513769,62907.9312563792
"PHL","PNG",2017,1.21576374302336,250571.248265762,7839.41118183806,107288.052166248,9695.47488295632,21038.0135917332,162004.30539244,91627.6932763996,5011.42496531524,5599.57941559861,82.5292708971135,881.406807541484,1168.77853287407,180.004783769378,38178.2055318332,0.874545005114687,51101.9293078291
"PLW","JPN",2007,0.946148496983444,194046.521559826,6281.22453323426,84761.1567729299,7643.8105234317,16690.391665405,124529.945994649,73113.8796151499,3880.93043119652,4486.58895231018,65.2008898253307,694.891865766519,927.243981411387,138.366606660722,30464.1165063125,0.869157274297728,40657.3392334831
"PLW","JPN",2008,0.783934112952958,161699.42188612,5030.57695873701,69009.3309300632,6238.43030895265,13522.5741295443,104670.48720858,58838.5082856674,3233.9884377224,3593.26925624072,53.0841007154333,567.130028086605,751.254118308016,116.300541342867,24516.0451190281,0.875436918196966,32831.0716014441
"PLW","JPN",2009,0.246557751110074,49558.1079731249,1826.99293572565,23422.986355457,2095.74088443563,4684.59727109141,30819.7188887592,20957.4088443563,991.162159462498,1304.99495408975,18.01768181189,190.521898585057,260.255403949523,34.2441320986213,8732.25368514846,0.848794521157559,11531.4499151458
"PLW","MDG",2003,11.3155250556781,2326929.29991193,73948.594325829,1005477.98712974,90776.649060844,197543.533997786,1499381.27915492,862670.728824826,46538.5859982387,52820.4245184493,773.444605484413,8252.42264189491,10974.6407776548,1665.97919906103,359446.137010344,0.872066859716907,480471.634751127
"PLW","THA",2004,1.46404383539948,294272.810915296,10848.5648203101,139084.164362951,12444.3726008956,27816.8328725901,183005.479424935,124443.726008956,5885.45621830592,7748.97487165007,106.987818740732,1131.30660008142,1545.37960403278,203.339421583261,51851.5525037317,0.848794521157558,68472.9970381259
"PLW","THA",2005,13.0872997764621,2711236.75857386,81764.5467122017,1136498.54765435,102935.775680296,221841.301940826,1766439.61008054,960059.712616321,54224.7351714772,58403.2476515727,874.229652041806,9357.79778911782,12324.5167744903,1962.71067786726,400024.8802568,0.880378223416612,537172.117973367
"PLW","THA",2006,1.59832670356581,321263.667416728,11843.6008734227,151841.036838752,13585.7769803094,30368.2073677504,199790.837945726,135857.769803094,6425.27334833456,8459.71490958764,116.800797568271,1235.07063457358,1687.12263154169,221.989819939696,56607.4040846225,0.848794521157559,74753.3762261679
"PLW","THA",2007,9.16185641925838,1879014.10281346,60823.0922461873,820769.203523263,74017.4451843187,161618.363826776,1205863.02122609,707984.919306665,37580.2820562691,43445.0658901338,631.360925787125,6728.85865311988,8978.79799037642,1339.84780136232,294993.716377777,0.869157274297728,393697.929694826
"PLW","THA",2008,1.7783797305307,357454.325836671,13177.7938032325,168946.074400417,15116.227709511,33789.2148800833,222297.466316338,151162.27709511,7149.08651673342,9412.70985945179,129.958518769552,1374.20251904645,1877.17860444907,246.997184795931,62984.2821229625,0.848794521157558,83174.4153262087
"PLW","THA",2009,3.18120543036474,639422.291503312,23572.7322390027,302214.51588465,27040.2461581003,60442.90317693,397650.678795592,270402.461581003,12788.4458300662,16837.665885002,232.472704526654,2458.20419619093,3357.939065385,441.834087550658,112667.692325418,0.848794521157559,148784.254094139
"PLW","THA",2010,1.39520791576583,280436.791068932,10338.4906558248,132544.751997754,11859.2672840096,26508.9503995508,174400.989470729,118592.672840096,5608.73582137864,7384.636182732,101.957501536734,1078.11520763724,1472.71946664171,193.778877189699,49413.6136833733,0.848794521157557,65253.5567404894
"PLW","THA",2012,3.1099896234012,625107.914303641,23045.0231094029,295449.014223114,26434.9117989102,59089.8028446228,388748.70292515,264349.117989102,12502.1582860728,16460.7307924306,227.268472479318,2403.17379990093,3282.76682470127,431.943003250167,110145.465828793,0.848794521157559,145453.507007628
"PLW","THA",2013,1.71108310957585,343927.705024746,12679.125841957,162552.895409706,14544.2064313947,32510.5790819412,213885.388696981,145442.064313947,6878.55410049492,9056.51845854072,125.040688776697,1322.20058467225,1806.14328233007,237.650431885534,60600.8601308112,0.848794521157559,80026.9676775114
"PLW","THA",2016,2.20149027718896,442499.545714981,16313.0429539702,209141.576332951,18712.6673561062,41828.3152665902,275186.28464862,187126.673561062,8849.99091429962,11652.1735385501,160.878135640732,1701.15157782784,2323.79529258834,305.762538498467,77969.4473171092,0.848794521157558,102963.199314514
"PLW","THA",2017,2.50317565633281,503138.306922895,18548.5316134261,237801.687351617,21276.9930788289,47560.3374703234,312896.957041601,212769.930788289,10062.7661384579,13248.9511524472,182.924374885859,1934.27209807535,2642.24097057352,347.663285601779,88654.1378284537,0.848794521157558,117072.955848495
"PLW","THA",2018,2.72223156924498,547168.545418241,20171.7359281053,258611.999078273,23138.9683385823,51722.3998156546,340278.946155622,231389.683385823,10943.3709083648,14408.3828057895,198.932306983287,2103.54257623475,2873.46665642526,378.087717950691,96412.3680774263,0.848794521157559,127318.151049175
"PLW","THA",2019,11.4741929410205,2306312.78114513,85023.7696929621,1090048.32939695,97530.6399986746,218009.66587939,1434274.11762756,975306.399986746,46126.2556229025,60731.2640664015,838.498714920732,8866.42181806133,12111.6481044106,1593.63790847507,406377.666661144,0.848794521157558,536645.392896316
"PLW","THA",2020,7.37713900331041,1482804.93966539,54664.6000145302,700828.205314489,62705.6815281385,140165.641062898,922142.375413801,627056.815281385,29656.0987933078,39046.1428675216,539.098619472684,5700.51650255805,7786.98005904988,1024.60263934867,261273.67303391,0.848794521157559,345027.112515169
"PNG","AUS",2005,0.163730787932015,32909.888374335,1213.24513857623,15554.4248535414,1391.71169742213,3110.88497070828,20466.3484915019,13917.1169742213,658.1977674867,866.603670411593,11.9649421950318,126.519245220194,172.826942817127,22.7403872127799,5798.79873925888,0.848794521157558,7657.6516946023
"PNG","AUS",2006,0.142450542716359,28632.5590859882,1055.55852152822,13532.8015580541,1210.82961308905,2706.56031161082,17806.3178395449,12108.2961308905,572.651181719764,753.970372520157,10.4098473523493,110.075419371732,150.364461756157,19.7847975994943,5045.12338787104,0.848794521157559,6662.37946819069
"PNG","AUS",2007,0.116763570274063,23469.4776250867,865.218055730807,11092.539176036,992.490347329536,2218.5078352072,14595.4462842579,9924.90347329536,469.389552501734,618.012896950576,8.53272244310462,90.226395211776,123.250435289289,16.2171625380643,4135.3764472064,0.848794521157559,5461.00561214094
"PNG","AUS",2008,0.121474899468512,24416.4547931709,900.129005061674,11540.1154495086,1032.53664548235,2308.02308990173,15184.362433564,10325.3664548235,488.329095863418,642.949289329767,8.87701188423738,93.8669677711227,128.223504994541,16.8715138150711,4302.23602284313,0.84879452115756,5681.35340650128
"PNG","AUS",2011,0.487772594737702,98042.2915422781,3614.39492700637,46338.3965000817,4146.06705527047,9267.67930001634,60971.5743422127,41460.6705527047,1960.84583084556,2581.71066214741,35.6449203846782,376.91518684277,514.87107222313,67.7461937135697,17275.2793969603,0.848794521157559,22813.0132631174
"PNG","AUS",2014,0.104178619682295,20939.9025561413,771.963571845806,9896.96886981803,885.518267299507,1979.3937739636,13022.3274602869,8855.18267299508,418.798051122826,551.402551318433,7.6130529767831,80.5016606635916,109.966320775756,14.4692527336521,3689.65944708128,0.848794521157558,4872.41033667232
"PNG","AUS",2016,0.115440934954846,23203.627925924,855.417328015409,10966.8888207104,981.247947116191,2193.37776414207,14430.1168693558,9812.47947116191,464.07255851848,611.012377153864,8.43606832362338,89.2043588287446,121.854320230115,16.0334631881731,4088.53311298413,0.848794521157558,5399.14625922713
"PNG","AUS",2017,0.205786273610991,41363.0409958092,1524.87628745744,19549.6959930441,1749.18332569342,3909.93919860883,25723.2842013739,17491.8332569342,827.260819916184,1089.19734818389,15.038227686957,159.016665972129,217.218844367157,28.5814268904154,7288.26385705592,0.848794521157559,9624.57719007264
"PNG","AUS",2019,0.253983269174281,51050.6371040305,1882.01602458142,24128.4105715567,2158.85778798139,4825.68211431134,31747.9086467851,21588.5778798139,1021.01274208061,1344.2971604153,18.5603158242744,196.259798907399,268.093450795074,35.2754540519834,8995.24078325579,0.848794521157558,11878.7397053304
"PNG","CHN",2010,3.51135139969655,738209.716401494,19905.4660702652,290658.858623765,26508.3016704001,55938.1071469965,491376.121386678,237233.014238572,14764.1943280299,14218.1900501894,223.583737402896,2409.84560640001,3107.67261927758,545.97346820742,98847.0892660715,0.898232340157201,134116.549075579
"PNG","CHN",2012,5.3261967035992,1070565.53742344,39467.1175736701,505988.686841924,45272.6719805932,101197.737368385,665774.5879499,452726.719805932,21411.3107484688,28190.7982669072,389.22206680148,4115.6974527812,5622.09652046583,739.749542166556,188636.133252472,0.848794521157559,249105.007850063
"PNG","CHN",2013,6.91455115093779,1389824.7813385,51236.8240284491,656882.359339091,58773.6847829712,131376.471867818,864318.893867224,587736.847829712,27796.4956267699,36597.7314488922,505.294122568531,5343.06225299739,7298.69288154544,960.354326519138,244890.35326238,0.848794521157559,323391.983921673
"PNG","CHN",2014,3.67538328989357,738752.041268609,27234.5901781114,349161.41253989,31240.7579640953,69832.2825079779,459422.911236696,312407.579640953,14775.0408253722,19453.278698651,268.585701953762,2840.06890582685,3879.57125044322,510.469901374107,130169.824850397,0.84879452115756,171896.840134018
"PNG","CHN",2015,1.74852438269612,407322.373081178,2423.62121869452,92165.5884982892,9111.2395306404,14653.7460535903,308941.826329933,43130.8074519821,8146.44746162356,1731.15801335323,70.8966065371455,828.294502785491,814.097002977241,343.268695922147,17971.1697716592,1.08827171288352,29905.332054858
"PNG","CHN",2016,10.7618093626697,2320391.33511367,50095.429226756,814223.524901644,75286.0623397608,152206.010792116,1599629.72700836,617795.462399433,46407.8267022734,35782.4494476828,626.32578838588,6844.1874854328,8455.8894884509,1777.36636334262,257414.775999764,0.933652608067108,357308.821275332
"PNG","CHN",2017,8.04046845443046,1758164.28247276,33268.25781004,572284.672235752,53365.3553318575,107819.406411758,1181131.38355698,423914.188484057,35163.2856494551,23763.0412928857,440.218978642886,4851.39593925978,5989.96702287544,1312.3682039522,176630.911868357,0.949301149453209,248151.188955428
"PNG","CHN",2018,34.362303294022,7007601.95941113,235624.862327101,3131034.84590056,281705.26945229,619389.566420723,4458312.76034683,2730501.32036022,140152.039188223,168303.473090786,2408.48834300043,25609.5699502082,34410.5314678179,4953.68084482982,1137708.88348342,0.86316510702546,1513546.66636829
"PNG","CHN",2019,39.7306342099903,8107023.46789129,271560.6463581,3614043.49625068,325237.42105282,714612.176283328,5162333.08632462,3148314.00590612,162140.469357826,193971.890255786,2780.03345865437,29567.0382775291,39700.6764601849,5735.9256514718,1311797.50246088,0.86376120367676,1745693.53592234
"PNG","CHN",2020,16.297168750265,3279172.01393864,120113.272797764,1543676.64065481,138171.703995669,308502.548165923,2042712.571208,1378761.74648748,65583.4402787728,85795.1948555456,1187.44356973447,12561.0639996063,17139.0304536624,2269.68063467556,574484.061036449,0.849792556232144,759019.914828446
"PNG","DEU",2000,1.84385937535077,386762.925773873,8457.1567117309,134008.455902101,9699.4078607766,17351.7082189165,342171.402198489,34862.1742890757,7735.25851547745,6040.82622266493,103.083427617,881.764350979691,963.983789939803,380.19044688721,14525.9059537815,1.3061337641905,30631.0127073476
"PNG","DEU",2009,1.61554416302467,351076.847407872,7002.96645972356,118598.425522755,11019.3710551306,21937.0179730275,244572.017001471,87561.5887076166,7021.53694815743,5002.11889980254,91.2295580944267,1001.76100501187,1218.72322072375,271.74668555719,36483.9952948402,0.946080522163322,51091.1116121875
"PNG","DEU",2011,1.29857690604268,267966.963282433,8311.60889948371,114162.299234247,10322.1531693778,22362.1094972593,173569.621615099,97250.1272555027,5359.33926564866,5936.86349963122,87.8171532571132,938.377560852525,1242.33941651441,192.855135127888,40520.8863564595,0.875913753980826,54278.4783874913
"PNG","DNK",2006,0.224306292784992,45085.5648497834,1662.10962953679,21309.0978145742,1906.60348867243,4261.81956291485,28038.286598124,19066.0348867243,901.711296995668,1187.22116395485,16.3916137035186,173.327589879312,236.767753495269,31.1536517756933,7944.18120280179,0.848794521157559,10490.7542726061
"PNG","FJI",2008,7.30711964259555,1586108.33557833,32385.0301938467,535990.653928224,49744.2189095395,101609.641077134,1060763.67984733,406326.109070029,31722.1667115667,23132.1644241762,412.300503021711,4522.20171904904,5644.98005984079,1178.62631094148,169302.545445845,0.938292178088516,235914.985174441
"PNG","FJI",2009,13.9076541691667,3061309.90628442,53820.2205034422,952945.692307809,88594.7141956404,179708.31615543,2022969.00306247,683257.339985475,61226.1981256884,38443.0146453159,733.035147929084,8054.0649268764,9983.79534196831,2247.74333673608,284690.558327281,0.966383942474753,405378.409851795
"PNG","FJI",2016,0.403212356006435,75803.9229292098,2997.88386690784,36289.1120405792,2016.06178003217,3830.51738206113,80642.471201287,2822.48649204504,1516.0784585842,2141.34561921989,27.9147015696763,183.278343639288,212.806521225618,89.6027457792078,1176.0360383521,1.3968142177516,5347.06242836997
"PNG","FJI",2018,0.212016630959827,39859.1266204475,1576.34365118631,19081.4967863844,1060.08315479913,2014.15799411836,42403.3261919654,1484.11641671879,797.18253240895,1125.95975084736,14.6780744510649,96.37119589083,111.897666339909,47.1148068799616,618.381840299496,1.3968142177516,2811.58586711758
"PNG","FJI",2019,0.12429849471258,23368.117005965,924.159308188032,11186.8645241322,621.4924735629,1180.83569976951,24859.698942516,870.08946298806,467.3623401193,660.11379156288,8.60528040317861,56.4993157784455,65.6019833205283,27.6218877139067,362.537276245025,1.3968142177516,1648.34187514326
"PNG","GBR",2012,0.173066482842437,34786.3630513298,1282.42263786246,16441.3158700315,1471.06510416071,3288.2631740063,21633.3103553046,14710.6510416071,695.727261026596,916.016169901757,12.6471660538704,133.733191287337,182.681287444794,24.037011505894,6129.43793400296,0.84879452115756,8094.28002122321
"PNG","IDN",2011,0.138472263228425,27832.9249089134,1026.07947052263,13154.8650067004,1177.01423744161,2630.97300134008,17309.0329035531,11770.1423744161,556.658498178268,732.913907516164,10.1191269282311,107.001294312874,146.165166741116,19.2322587817257,4904.22598934004,0.84879452115756,6476.31624179842
"PNG","IDN",2012,1.05483099608188,212021.030212458,7816.29768096673,100208.944627779,8966.06346669598,20041.7889255557,131853.874510235,89660.6346669598,4240.42060424916,5583.06977211909,77.08380355983,815.096678790544,1113.43271808643,146.504305011372,37358.5977778999,0.848794521157559,49334.2056597163
"PNG","IDN",2014,0.201585745873555,40518.7349205846,1493.75037692304,19150.6458579877,1713.47883992522,3830.12917159754,25198.2182341944,17134.7883992522,810.374698411692,1066.96455494503,14.7312660446059,155.770803629565,212.784953977641,27.998020260216,7139.49516635508,0.848794521157558,9428.11946362383
"PNG","IDN",2015,6.00358102036275,1247264.53712861,36842.6571094511,516678.025122502,46856.7141988199,100592.871798556,816034.726426627,433746.354945772,24945.2907425723,26316.1836496079,397.444634709617,4259.70129080181,5588.49287769755,906.705251585141,180727.647894072,0.883678196831252,243141.466341046
"PNG","IDN",2016,26.9965387935296,5690317.08038507,150270.177804265,2215242.50215435,202292.793271482,425188.812176842,3801646.85091794,1796187.54270716,113806.341607701,107335.841288761,1704.03269396488,18390.2539337711,23621.6006764912,4224.05205657549,748411.476127985,0.901565962030972,1017493.59838525
"PNG","IDN",2017,2.69273723817355,541240.184872883,19953.182934866,255810.037626487,22888.2665244752,51162.0075252974,336592.154771694,228882.665244752,10824.8036974577,14252.2735249043,196.776952020375,2080.75150222502,2842.33375140541,373.99128307966,95367.7771853133,0.848794521157558,125938.707896406
